,AGP,AMS,ARN,ATH,BCN,BRU,CDG,CPH,DUB,DUS,FCO,FRA,HEL,IST,LGW,LHR,LIS,LTN,MAD,MAN,MUC,MXP,ORY,OSL,PMI,STN,TXL,VIE,WAW,ZRH
2016-07-28,6.081285714285714,17.5,3.4,9.512142857142857,13.949666666666666,17.0,19.235294117647058,6.190428571428571,5.820754716981132,9.0,9.4,3.911764705882353,2.5955000000000004,8.371714285714285,22.25,23.904857142857143,6.214285714285714,10.568294117647058,12.57157142857143,12.0,12.083,3.8501428571428566,11.539117647058823,1.2776666666666667,10.709857142857143,16.559285714285714,1.8823529411764706,8.321285714285715,4.404428571428571,8.143
2016-07-29,5.93842857142857,17.5,3.3776666666666664,9.714571428571427,13.966333333333331,17.0,18.88235294117647,6.321285714285715,5.679245283018868,9.0,9.347571428571428,3.8235294117647056,2.583,8.326428571428572,22.25,23.857285714285716,6.4,10.685941176470589,12.523857142857143,11.999999999999998,11.499666666666666,3.7834285714285714,11.64694117647059,1.5553333333333332,10.752714285714287,16.54742857142857,1.7941176470588234,8.311714285714285,4.333,6.7620000000000005
2016-07-30,5.795571428571428,17.5,3.3553333333333333,9.917,13.983,17.0,18.529411764705884,6.4521428571428565,5.537735849056603,9.0,9.295142857142856,3.735294117647059,2.6109999999999998,8.281142857142857,22.25,23.809714285714286,6.510999999999999,10.803588235294118,12.476142857142857,12.0,10.916333333333334,3.716714285714285,11.754764705882353,1.833,10.795571428571428,16.53557142857143,1.7058823529411766,8.302142857142856,3.666333333333333,5.381
2016-07-31,5.652714285714286,17.5,3.333,9.944666666666667,13.868714285714285,17.0,18.176470588235293,6.583,5.39622641509434,9.0,9.242714285714285,3.6470588235294117,2.639,8.235857142857142,22.25,23.76214285714286,6.622,10.921235294117647,12.42842857142857,11.999999999999998,10.333,3.65,11.862588235294117,1.8329999999999997,10.838428571428572,16.523714285714284,1.6176470588235294,8.292571428571428,2.9996666666666667,4.0
2016-08-01,5.509857142857142,17.5,3.285428571428571,9.972333333333331,13.754428571428571,17.0,17.823529411764707,6.5329999999999995,5.254716981132075,9.0,9.190285714285714,3.558823529411765,2.667,8.190571428571428,22.249999999999996,23.71457142857143,6.733,11.038882352941176,12.380714285714285,12.0,10.309285714285714,3.5556666666666663,11.970411764705883,1.8330000000000002,10.881285714285715,16.511857142857142,1.5294117647058825,8.283,2.333,4.0
2016-08-02,5.367,17.5,3.237857142857143,10.0,13.640142857142857,17.0,17.470588235294116,6.483,5.113207547169812,9.0,9.137857142857142,3.4705882352941178,2.714571428571428,8.145285714285713,22.25,23.667,6.871142857142856,11.156529411764705,12.333,11.999999999999998,10.28557142857143,3.461333333333333,12.078235294117647,1.8329999999999997,10.924142857142856,16.5,1.4411764705882355,7.710999999999999,2.975857142857143,4.0
2016-08-03,5.467,17.5,3.1902857142857144,9.976142857142857,13.525857142857141,17.0,17.11764705882353,6.433,4.971698113207547,9.0,9.08542857142857,3.3823529411764706,2.762142857142857,8.1,21.333333333333332,23.611333333333334,7.0092857142857135,11.274176470588234,11.999666666666666,12.0,10.261857142857142,3.367,12.186058823529413,1.8329999999999997,10.967,14.944333333333333,1.3529411764705883,7.138999999999999,3.6187142857142858,4.0
2016-08-04,5.566999999999999,17.5,3.142714285714286,9.952285714285715,13.41157142857143,17.0,16.764705882352942,6.382999999999999,4.830188679245283,8.333333333333332,9.033,3.2941176470588234,2.8097142857142856,8.227666666666666,20.416666666666664,23.555666666666667,7.147428571428571,11.391823529411766,11.666333333333334,12.0,10.238142857142858,3.7717142857142854,12.293882352941178,1.8330000000000002,10.961333333333332,13.388666666666666,1.2647058823529411,6.567,4.261571428571429,4.357142857142857
2016-08-05,5.667,17.5,3.095142857142857,9.92842857142857,13.297285714285714,17.0,16.41176470588235,6.332999999999999,4.688679245283019,7.666666666666666,8.988666666666667,3.2058823529411766,2.857285714285714,8.355333333333332,19.5,23.5,7.285571428571428,11.509470588235295,11.333,12.0,10.21442857142857,4.176428571428572,12.40170588235294,1.8329999999999997,10.955666666666666,11.833,1.1764705882352942,6.367,4.904428571428571,4.714285714285714
2016-08-06,5.547857142857142,17.5,3.047571428571428,9.904571428571428,13.183,17.0,16.058823529411764,6.2829999999999995,4.547169811320755,7.0,8.944333333333333,3.1176470588235294,2.904857142857143,8.483,20.059571428571427,24.214285714285715,7.4237142857142855,11.627117647058824,11.261571428571429,12.0,10.190714285714286,4.581142857142857,12.509529411764706,1.833,10.95,12.797285714285714,1.088235294117647,6.167,5.547285714285715,5.071428571428571
2016-08-07,5.428714285714285,13.333333333333332,3.0,9.880714285714285,13.316333333333333,15.899999999999999,15.705882352941176,6.233,4.40566037735849,7.166666666666666,8.9,3.0294117647058822,2.952428571428571,8.495000000000001,20.619142857142858,24.928571428571427,7.561857142857143,11.744764705882353,11.190142857142858,11.999999999999998,10.167,4.985857142857142,12.61735294117647,1.8687142857142856,10.999999999999998,13.761571428571429,1.0,5.9670000000000005,6.190142857142857,5.428571428571428
2016-08-08,5.309571428571428,9.166666666666666,3.033333333333333,9.856857142857143,13.449666666666666,14.799999999999999,15.352941176470587,6.183,4.264150943396226,7.333333333333333,9.081,2.9411764705882355,3.0,8.507000000000001,21.178714285714285,25.64285714285714,7.7,11.862411764705882,11.118714285714287,12.0,10.167,5.390571428571429,12.725176470588234,1.9044285714285716,11.05,14.72585714285714,1.3499999999999999,5.7669999999999995,6.833,5.7857142857142865
2016-08-09,5.190428571428571,5.0,3.0666666666666664,9.833,13.583,13.7,15.0,6.132999999999999,4.122641509433962,7.5,9.262,2.852941176470588,3.0,8.519,21.738285714285713,26.357142857142854,7.866666666666665,11.980058823529411,11.047285714285714,11.149999999999999,10.167,5.795285714285714,12.833,1.9401428571428572,11.099999999999998,15.690142857142856,1.6999999999999997,5.567,6.832999999999999,6.142857142857142
2016-08-10,5.071285714285715,5.214285714285714,3.1,9.749699999999999,13.337857142857143,12.6,14.944333333333333,6.083,3.9811320754716983,7.75,9.443,2.764705882352941,3.0,8.530999999999999,22.297857142857147,27.07142857142857,8.033333333333331,12.097705882352942,10.975857142857143,10.299999999999999,10.167,6.2,13.333,1.975857142857143,11.149999999999999,16.65442857142857,2.05,5.367,6.832999999999999,6.5
2016-08-11,4.9521428571428565,5.428571428571429,3.181,9.6664,13.092714285714287,11.499999999999998,14.888666666666666,5.999666666666666,3.839622641509434,8.0,9.623999999999999,2.6764705882352944,3.0,8.543000000000001,22.85742857142857,27.785714285714285,8.2,12.21535294117647,10.904428571428571,9.45,10.428857142857142,6.322333333333333,13.833,2.0115714285714286,11.200000000000001,17.618714285714283,2.4,5.167,6.833,8.083333333333332
2016-08-12,4.833,5.642857142857142,3.262,9.5831,12.847571428571428,10.399999999999999,14.833,5.916333333333333,3.69811320754717,8.25,9.805,2.588235294117647,3.0,8.555,23.417,28.5,8.176142857142857,12.333,10.833,8.6,10.690714285714286,6.4446666666666665,14.333,2.0472857142857146,11.25,18.583,2.7499999999999996,5.794666666666666,6.833,9.666666666666666
2016-08-13,4.788666666666667,5.857142857142857,3.343,9.4998,12.602428571428572,9.299999999999999,15.237857142857141,5.833,3.556603773584906,8.5,9.986,2.5,3.0,8.567,25.528,32.166666666666664,8.152285714285714,16.444333333333333,10.988666666666667,7.749999999999999,10.952571428571428,6.567,14.725857142857143,2.083,11.3,18.499666666666663,3.0999999999999996,6.422333333333333,6.832999999999999,11.25
2016-08-14,4.7443333333333335,6.071428571428571,3.4239999999999995,9.4165,12.357285714285716,8.2,15.642714285714288,5.714,3.415094339622642,9.066666666666666,10.167,2.5,3.0,9.161333333333333,27.639,35.83333333333333,8.12842857142857,20.555666666666667,11.144333333333332,6.9,11.21442857142857,6.736,15.118714285714285,2.7053333333333334,10.133333333333333,18.41633333333333,3.4499999999999997,7.05,6.833,11.190428571428571
2016-08-15,4.7,6.285714285714286,3.505,9.3332,12.112142857142857,7.1,16.047571428571427,5.595000000000001,3.2735849056603774,9.633333333333333,10.111333333333333,2.5,2.571428571428571,9.755666666666666,29.75,39.5,8.104571428571427,24.667,11.3,6.049999999999999,11.476285714285714,6.904999999999999,15.511571428571427,3.3276666666666666,8.966666666666665,18.333,3.8,7.031,6.833,11.130857142857144
2016-08-16,4.797571428571429,6.5,3.5859999999999994,9.2499,11.867,6.0,16.45242857142857,5.476,3.132075471698113,10.2,10.055666666666665,2.5,2.142857142857143,10.35,29.833285714285715,39.57142857142857,8.080714285714286,24.714571428571432,11.242857142857142,5.199999999999999,11.738142857142856,7.074,15.90442857142857,3.95,7.8,18.154428571428568,4.1499999999999995,7.012,6.832999999999999,11.071285714285715
2016-08-17,4.895142857142857,6.722333333333333,3.667,9.166599999999999,11.933666666666667,6.0832999999999995,16.857285714285716,5.356999999999999,2.9905660377358494,10.172333333333333,10.0,4.452428571428571,1.7142857142857142,10.17142857142857,29.91657142857143,39.64285714285714,8.056857142857142,24.76214285714286,11.185714285714287,4.35,12.0,7.242999999999999,16.297285714285714,4.5056666666666665,7.807142857142856,17.97585714285714,4.5,6.992999999999999,6.832999999999999,11.011714285714286
2016-08-18,4.992714285714285,6.9446666666666665,3.9446666666666665,9.0833,12.000333333333334,6.1666,17.262142857142855,5.238,2.849056603773585,10.144666666666666,10.15242857142857,6.404857142857143,1.2857142857142856,9.992857142857142,29.99985714285714,39.71428571428571,8.033,24.809714285714286,11.12857142857143,3.5,12.083333333333332,7.412,16.690142857142853,5.061333333333333,7.814285714285713,17.797285714285714,5.0,6.974,6.833,10.952142857142857
2016-08-19,5.090285714285714,7.167,4.222333333333333,9.0,12.067,6.249899999999999,17.667,5.119,2.707547169811321,10.117,10.304857142857143,8.357285714285714,0.8571428571428571,9.814285714285713,30.083142857142857,39.78571428571428,8.032999999999998,24.857285714285716,11.071428571428571,3.4999999999999996,12.166666666666666,7.5809999999999995,17.083,5.617,7.82142857142857,17.618714285714283,5.5,6.955,6.5553333333333335,10.89257142857143
2016-08-20,5.187857142857143,7.333666666666666,4.5,9.0833,12.119285714285713,6.3332,18.22233333333333,5.0,2.5660377358490565,10.125250000000001,10.457285714285714,10.309714285714286,0.42857142857142855,9.635714285714284,30.166428571428572,39.85714285714286,8.032999999999998,24.904857142857143,11.014285714285716,3.4999999999999996,12.25,7.75,18.027666666666665,5.596,7.828571428571427,17.440142857142856,6.0,6.935999999999999,6.277666666666667,10.833
2016-08-21,5.285428571428572,7.500333333333332,4.557142857142857,9.166599999999999,12.17157142857143,6.416499999999999,18.777666666666665,4.666666666666666,2.4245283018867925,10.133500000000002,10.609714285714286,12.262142857142857,0.0,9.457142857142857,30.249714285714283,39.92857142857143,8.033,24.95242857142857,10.957142857142857,3.5,12.273857142857143,7.499999999999999,18.97233333333333,5.575,7.835714285714285,17.261571428571425,6.123857142857142,6.917,6.0,11.388666666666666
2016-08-22,5.383,7.667,4.614285714285715,9.2499,12.223857142857142,6.4998000000000005,19.333,4.333333333333333,2.2830188679245285,10.141750000000002,10.762142857142857,14.21457142857143,0.0,9.278571428571427,30.333,40.0,7.938142857142856,25.0,10.9,3.5,12.297714285714285,7.249999999999999,19.917,5.554,7.842857142857142,17.083,6.247714285714285,6.527999999999999,6.047571428571428,11.944333333333333
2016-08-23,5.399666666666667,8.292,4.671428571428571,9.3332,12.276142857142856,6.5831,19.282999999999994,4.0,2.141509433962264,10.15,10.914571428571428,16.167,0.0,9.1,30.16633333333333,39.9833,7.843285714285715,24.666666666666664,11.194333333333333,3.5,12.321571428571428,7.0,19.8286,5.533,7.85,17.011,6.371571428571428,6.138999999999999,6.095142857142857,12.5
2016-08-24,5.416333333333333,8.917,4.728571428571429,9.4165,12.32842857142857,6.666399999999999,19.232999999999997,3.642857142857143,2.0,10.127666666666666,11.067,16.194666666666667,0.0,8.860999999999999,29.999666666666663,39.96659999999999,7.748428571428571,24.333333333333332,11.488666666666665,3.5,12.34542857142857,6.964285714285714,19.7402,5.4943333333333335,9.283333333333331,16.939,6.495428571428571,5.75,6.142714285714286,12.595285714285714
2016-08-25,5.433,9.542,4.7857142857142865,9.4998,12.380714285714284,6.749699999999999,19.182999999999996,3.2857142857142856,2.071428571428571,10.105333333333332,11.133666666666667,16.22233333333333,0.0,8.622,29.833,39.9499,7.6535714285714285,24.0,11.783,3.5,12.369285714285715,6.928571428571429,19.6518,5.455666666666667,10.716666666666665,16.867,6.619285714285715,6.116714285714285,6.190285714285714,12.690571428571428
2016-08-26,5.468714285714285,10.167,4.842857142857143,9.5831,12.433,6.833,19.132999999999996,2.9285714285714284,2.142857142857143,10.083,11.200333333333333,16.25,0.0,8.383,29.832999999999995,39.9332,7.558714285714286,23.999999999999996,11.892571428571427,3.5,12.393142857142857,6.892857142857142,19.5634,5.417,12.15,16.950285714285716,6.743142857142856,6.483428571428572,6.237857142857143,12.785857142857143
2016-08-27,5.504428571428571,10.500333333333334,4.9,9.6664,12.460999999999999,6.5553333333333335,19.082999999999995,2.571428571428571,2.2142857142857144,10.082999999999998,11.267,16.375,0.0,8.530714285714284,29.833,39.91649999999999,7.463857142857142,24.0,12.002142857142857,3.5,12.417,6.857142857142857,19.474999999999998,5.388999999999999,12.104714285714286,17.033571428571427,6.867,6.850142857142857,6.285428571428571,12.881142857142855
2016-08-28,5.540142857142857,10.833666666666666,4.760999999999999,9.749699999999999,12.488999999999997,6.277666666666667,19.032999999999998,2.2142857142857144,2.2857142857142856,10.083,11.285999999999998,16.5,0.0,8.67842857142857,29.832999999999995,39.8998,7.369,24.0,12.111714285714285,3.5,12.533666666666665,6.821428571428571,19.3866,5.361,12.059428571428572,17.116857142857143,6.883666666666666,7.216857142857142,6.333,12.97642857142857
2016-08-29,5.575857142857142,11.167,4.622,9.833,12.517,6.0,18.982999999999997,1.857142857142857,2.357142857142857,10.082999999999998,11.305,16.625,0.611,8.826142857142855,29.832999999999995,39.8831,7.285,24.0,12.221285714285713,3.4999999999999996,12.650333333333332,6.785714285714286,19.2982,5.333,12.014142857142858,17.200142857142858,6.900333333333332,7.583571428571428,6.055333333333333,13.071714285714286
2016-08-30,5.611571428571429,11.111333333333333,4.483,9.9164,12.616999999999999,6.047571428571428,18.932999999999996,1.5,2.4285714285714284,10.082999999999998,11.323999999999998,16.75,1.222,8.973857142857142,29.833,39.86639999999999,7.201,24.0,12.330857142857143,3.4999999999999996,12.767,6.75,19.2098,5.312250000000001,11.968857142857143,17.283428571428573,6.917,7.950285714285714,5.777666666666667,13.167
2016-08-31,5.647285714285714,11.055666666666667,4.692571428571428,9.9998,12.717,6.095142857142857,18.882999999999996,1.6943333333333332,2.5,10.083,11.343,16.5,1.833,9.121571428571428,29.832999999999995,39.8497,7.117,23.999999999999996,12.440428571428573,3.5,12.754999999999999,6.805666666666666,19.1214,5.2915,11.92357142857143,17.366714285714284,7.083571428571427,8.317,5.5,13.322333333333331
2016-09-01,5.683,11.0,4.902142857142857,10.0832,12.817,6.142714285714286,18.833,1.8886666666666667,2.5,10.082999999999998,11.362000000000002,16.25,1.940142857142857,9.269285714285713,29.833,39.833,7.052714285714285,24.0,12.55,3.5,12.743,6.861333333333333,19.033,5.27075,11.878285714285713,17.45,7.250142857142857,8.655666666666665,5.511857142857143,13.477666666666664
2016-09-02,5.672,11.058250000000001,5.111714285714285,10.166599999999999,12.917,6.190285714285714,19.694999999999997,2.083,2.5,10.083,11.380999999999998,16.0,2.0472857142857146,9.417,29.499699999999994,39.2997,6.988428571428572,23.775,12.822333333333333,3.5,12.730999999999998,6.917,19.799714285714284,5.25,11.833,17.466666666666665,7.416714285714285,8.994333333333334,5.523714285714286,13.633
2016-09-03,5.661,11.1165,5.321285714285714,10.249999999999998,13.017,6.237857142857143,20.557,2.2021428571428574,2.5,10.261,11.4,16.105666666666664,2.1544285714285714,9.289,29.166399999999996,38.7664,6.924142857142857,23.549999999999997,13.094666666666667,3.5,12.719,6.666999999999999,20.56642857142857,5.289,11.538666666666666,17.483333333333334,7.583285714285713,9.333,5.535571428571428,13.518714285714285
2016-09-04,5.65,11.17475,5.530857142857142,10.3334,13.116999999999999,6.285428571428571,21.418999999999997,2.321285714285714,2.642857142857143,10.439,11.533333333333333,16.211333333333332,2.2615714285714286,9.161,28.833099999999998,38.2331,6.859857142857143,23.324999999999996,13.367,3.5,12.706999999999999,6.417,21.333142857142853,5.327999999999999,11.244333333333332,17.5,7.7498571428571426,9.525857142857141,5.547428571428572,13.404428571428571
